,u_name,u_screen_name,t_date,t_text,t_polarity_score,t_polarity,t_subjectivity_score,u_followers,t_retweets,t_favorited,t_mentions,t_id
200,Meddev Guy,Meddev_guy,12/03/2019,@kieran_walshe @DrMurphy11 @mancunianmedic @HelenRSalisbury @trishgreenhalgh @babylonhealth You can always report it on https://t.co/bO2z4gr89C,0.0,Neutral,0.0,11,0,0,"Kieran Walshe (kieran_walshe), Dr Murphy (DrMurphy11), david oliver (mancunianmedic), Dr Helen Salisbury (HelenRSalisbury), Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), Babylon (babylonhealth)",1105540419633451010
201,corn flake,cornflake57,12/03/2019,@SusiHarris @vanessafrank3 @kieran_walshe @JonAshworth @babylonhealth CQC I think. Has to be registered to operate so they should be taking an interest,0.0,Positive,0.0,308,0,1,"SHugar (SusiHarris), vanessa frank (vanessafrank3), Kieran Walshe (kieran_walshe), Jonathan Ashworth (JonAshworth), Babylon (babylonhealth)",1105537684821422080
202,david oliver,mancunianmedic,12/03/2019,"@trishgreenhalgh @kieran_walshe @HelenRSalisbury @babylonhealth @DrMurphy11 It would be interesting if the answer was ""that bloody app""",-0.15000000000000002,Negative,0.7,16845,0,0,"Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), Kieran Walshe (kieran_walshe), Dr Helen Salisbury (HelenRSalisbury), Babylon (babylonhealth), Dr Murphy (DrMurphy11)",1105530428717436931
203,david oliver,mancunianmedic,12/03/2019,@kieran_walshe @trishgreenhalgh @HelenRSalisbury @babylonhealth @DrMurphy11 😁,0.0,Positive,0.0,16845,0,0,"Kieran Walshe (kieran_walshe), Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), Dr Helen Salisbury (HelenRSalisbury), Babylon (babylonhealth), Dr Murphy (DrMurphy11)",1105530085384294402
204,Digital Health Canada,DigiHealthCA,12/03/2019,"Telus Health and Babylon announced the launch of a virtual healthcare solution, allowing Canadians access to healthcare support and information through an app. @TELUSHealth @babylonhealth #virtualhealth #digitalhealth #cdnhealth   https://t.co/nOirUXLdC6",0.0,Positive,0.0,4247,13,14,"TELUS Health (TELUSHealth), Babylon (babylonhealth)",1105528993015566336
205,Kieran Walshe,kieran_walshe,12/03/2019,"@trishgreenhalgh @mancunianmedic @HelenRSalisbury @babylonhealth @DrMurphy11 Actually, now I think about it perhaps the spine race does qualify as a dummy run :)",0.25,Positive,0.55,5964,0,2,"Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), david oliver (mancunianmedic), Dr Helen Salisbury (HelenRSalisbury), Babylon (babylonhealth), Dr Murphy (DrMurphy11)",1105528147267719168
206,Ade ,AdeOnlineCV,12/03/2019,@peres Is this position still available? https://t.co/SaHHyZVCU2,0.4,Neutral,0.4,12,0,0,Rui Peres (peres),1105523219904241667
207,Trisha Greenhalgh #PeoplesVote,trishgreenhalgh,12/03/2019,"@kieran_walshe @mancunianmedic @HelenRSalisbury @babylonhealth @DrMurphy11 Wot, no question about 268-mile runs? Oddly, my GP approach to patients is always ""what do you think might have caused this?""...",-0.16666666666666666,Negative,0.25,41812,2,6,"Kieran Walshe (kieran_walshe), david oliver (mancunianmedic), Dr Helen Salisbury (HelenRSalisbury), Babylon (babylonhealth), Dr Murphy (DrMurphy11)",1105522823836196866
208,Dr Andrew Mitchell,mitcharj,12/03/2019,Some interesting companies mentioned today in #AI #DigitalHealth with Jersey links @LiverMultiScan @ultromics @babylonhealth #sandboxjersey @DrTonyYoung https://t.co/HcrLAbL3RN,0.5,Positive,0.5,2318,3,5,"PerspectumDiagnostics (LiverMultiScan), Ultromics (ultromics), Babylon (babylonhealth), Tony Young (DrTonyYoung)",1105521256244412417
209,Kieran Walshe,kieran_walshe,12/03/2019,"@mancunianmedic @HelenRSalisbury @trishgreenhalgh Mine was a real case - last summer, with a likely tibia stress fracture following a 268 mile run, the @babylonhealth chatbot asked 20+ questions (incl one about whether I had been running) and then told me it may be Charcot joint! I tweeted the whole thing then. @DrMurphy11",0.08,Negative,0.37333333333333335,5964,5,8,"david oliver (mancunianmedic), Dr Helen Salisbury (HelenRSalisbury), Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), Babylon (babylonhealth), Dr Murphy (DrMurphy11)",1105520061882740736
210,Dr Keith Grimes,keithgrimes,12/03/2019,"@cpeedell @marcus_baw @babylonhealth HI Clive, I am one of the doctors that works at Babylon and I'm directly involved with the clinical safety and governance. Why don't we arrange a meeting to talk about your concerns? Happy to host - DM me.",0.45,Positive,0.7,5521,2,3,"Clive Peedell (cpeedell), Dr Marcus Baw (marcus_baw), Babylon (babylonhealth)",1105513354515353600
211,Sam Dowling,saminus,12/03/2019,As we near the end of our @LondonwideLMCs annual conference #AllTogetherNow we move on to debate digital threats and opportunities with @jackieapplebeet @babylonhealth’s Dr Mobasher Butt and @ElliottSinger ably chaired by @bengoldacre https://t.co/PvNeqWu1bz,0.19999999999999998,Negative,0.3416666666666666,1422,2,4,"Londonwide LMCs (LondonwideLMCs), Jackieapplebeeturner (jackieapplebeet), Babylon (babylonhealth), Elliott (ElliottSinger), ben goldacre (bengoldacre)",1105491178395484160
212,Londonwide LMCs,LondonwideLMCs,12/03/2019,"We are now on to our third and final long anticipated panel discussion of the day. Our guest speakers are: @ElliottSinger @jackieapplebeet and Dr Mobasher Butt, Chief Medical Officer of @babylonhealth https://t.co/xSO5LbpiAt",-0.0125,Neutral,0.35,2094,1,1,"Elliott (ElliottSinger), Jackieapplebeeturner (jackieapplebeet), Babylon (babylonhealth)",1105490274162216961
213,Sdwan Solutions,SdwanSolutions,12/03/2019,"In tests @babylonhealth chatbot passed 82% of test questions, versus the average 72% for human doctors. #technology can save our wonderful @NHSuk time and money
Read our heathcare trends https://t.co/l21rtqKJyy  

#pharma #health #medical #trends #tech #HealthTech #Pharmaceutical https://t.co/XdgSAG2K6J",0.2125,Positive,0.375,421,0,0,"Babylon (babylonhealth), NHS (NHSuk)",1105473750030606336
214,Mark Barley,Chronotrope,12/03/2019,@DrSelvarajah @DrMurphy11 @babylonhealth I mean we all know the diagnosis is Amyloid. Or Sarcoid.,-0.3125,Neutral,0.6875,361,0,0,"Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth)",1105429589164281858
215,Mark Barley,Chronotrope,12/03/2019,@DrSelvarajah @DrMurphy11 @babylonhealth I’d like to know why the AI has fixation with “uncooked street food” and tapeworm.,-0.1,Positive,0.1,361,0,1,"Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth)",1105429446004228097
216,Shaun Lintern,ShaunLintern,12/03/2019,"Hosting @babylonhealth GP at Hand app could lead to cuts in other NHS services, reveals @BHeatherJourno https://t.co/BLFNPtqgiK https://t.co/tkS7MoYV3t",-0.125,Positive,0.375,24767,4,3,"Babylon (babylonhealth), Ben Heather (BHeatherJourno)",1105425294670921732
217,SHugar,SusiHarris,12/03/2019,@vanessafrank3 @kieran_walshe @JonAshworth @babylonhealth Good question although it might be CQC.,0.7,Positive,0.6000000000000001,48,0,0,"vanessa frank (vanessafrank3), Kieran Walshe (kieran_walshe), Jonathan Ashworth (JonAshworth), Babylon (babylonhealth)",1105417809784463360
218,Meddev Guy,Meddev_guy,12/03/2019,@JoanneD_ @DrMurphy11 @babylonhealth @MHRAdevices @RCPLondon @NHSEngland I didn't think MHRA could share any data under device regulations unless it was safety information! - (Article 20 MDD).,0.0,Positive,0.0,11,0,0,"💣 Medical Devices Expert (JoanneD_), Dr Murphy (DrMurphy11), Babylon (babylonhealth), MHRA Devices Safety (MHRAdevices), Royal College of Physicians (RCPLondon), NHS England (NHSEngland)",1105415020932931589
219,michelle drage,michelledrage,12/03/2019,@RossLydall @LondonwideLMCs @bengoldacre @babylonhealth @GPatHand Yes - we’re here to be ‘brave’ @SirHumphreyA,0.8,Positive,1.0,3657,0,3,"Ross Lydall (RossLydall), Londonwide LMCs (LondonwideLMCs), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand), Sir Humphrey Appleby (SirHumphreyA)",1105412009468854274
220,Dr Ameen Kamlana,AmeenKam,12/03/2019,"@GeorgeDigitalDr @DrSelvarajah @DrMurphy11 @babylonhealth @GPatHand It will not only survive, it will continue to expand. Like I said, you are exercising a salesman in spin. https://t.co/fLK65kPNqX",0.0,Positive,1.0,1419,0,3,"Georgedigitaldoctor (GeorgeDigitalDr), Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth), Babylon GP at Hand (GPatHand)",1105410460499824642
221,Global Gene Corp,GlobalGeneCorp,12/03/2019,"Find out how leapfrogging technology is improving global #healthcare - featuring @babylonhealth and @babylrwanda #globalgenome 
https://t.co/ZwGI2G89Mt",0.0,Positive,0.0,307,1,1,"Babylon (babylonhealth), babyl Rwanda (babylrwanda)",1105409597672550400
222,Ross Lydall,RossLydall,12/03/2019,"“Brave” opening to @LondonwideLMCs GPs conference from @bengoldacre...
Says @babylonhealth @GPatHand is “one of the most interesting challenges to our current way of working.”
And re Brexit: “The sad realisation you are surrounded by dreadful racists.”",0.05000000000000001,Negative,0.7333333333333334,10910,3,3,"Londonwide LMCs (LondonwideLMCs), ben goldacre (bengoldacre), Babylon (babylonhealth), Babylon GP at hand (GPatHand)",1105401555937824768
223,Georgedigitaldoctor,GeorgeDigitalDr,12/03/2019,@DrSelvarajah @DrMurphy11 @babylonhealth Oh and all that usual stuff about using an online triage system/chatbot in such a large patient population without robust testing of its “diagnostic” accuracy. Also where is the independent patient clinical outcomes data? Does is it harm patients?,-0.008928571428571432,Negative,0.32589285714285715,83,0,1,"Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth)",1105400629671981057
224,Dr Murphy,DrMurphy11,12/03/2019,"@DrSelvarajah @babylonhealth As Medical Director he is responsible for #PatientSafety &amp; #Governance at @babylonhealth.

Given the fundamental flaws in the Babylon #eHealth Chatbot, how does he expect the public to Trust Babylon Health? #Culture 
https://t.co/025UbvpNep",0.06666666666666667,Positive,0.20555555555555557,4091,2,1,"Selvaseelan Selvarajah (DrSelvarajah), Babylon (babylonhealth), Babylon (babylonhealth)",1105400319964577792
225,Georgedigitaldoctor,GeorgeDigitalDr,12/03/2019,@DrSelvarajah @DrMurphy11 @babylonhealth Genuinely interested how he feels the @GPatHand model can survive when it is at odds Primary Care Network model covering specific geographical areas as set out #NHSlongtermplan. All patients need to be covered by PCN and needs CCG and LMC approval.,0.21666666666666667,Positive,0.375,83,0,1,"Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth), Babylon GP at hand (GPatHand)",1105398667496906753
226,Innocent Twizeyimana,RUB1rwanda,12/03/2019,"@babylrwanda 
I think many would love to try services by @babylonhealth , @babylrwanda.
I am Grateful for the services.",0.5,Positive,0.55,91,0,3,"babyl Rwanda (babylrwanda), Babylon (babylonhealth), babyl Rwanda (babylrwanda)",1105390118494363648
227,Dr Ameen Kamlana,AmeenKam,12/03/2019,@DrSelvarajah @DrMurphy11 @babylonhealth The questions are for @DHSCgovuk &amp; @NHSEngland. He's just a businessman making hay while the sun shines.,0.0,Neutral,0.0,1419,0,2,"Selvaseelan Selvarajah (DrSelvarajah), Dr Murphy (DrMurphy11), Babylon (babylonhealth), Department of Health and Social Care (DHSCgovuk), NHS England (NHSEngland)",1105372347320557568
228,Dr Murphy,DrMurphy11,12/03/2019,"@drcadesky @larsendarren @CBCEricRankin @DoctorsOfBC @babylonhealth @atgreenhill Do you discuss #PatientSafety? The @babylonhealth #eHealth Chatbot remains a UK #HealthTech liability.

The issues below were reported to @MHRAdevices during Feb 2019.

@CharlesTam @TELUSHealth
@Samsung @supergovernance
@juggysihota #Governance 
https://t.co/gUTVo2blDM",0.0,Negative,0.0,4091,0,1,"Eric Cadesky MD (drcadesky), Darren Larsen (larsendarren), Eric P Rankin (CBCEricRankin), Doctors of BC (DoctorsOfBC), Babylon (babylonhealth), Alex Greenhill MD 🌎 (atgreenhill), Babylon (babylonhealth), MHRA Devices Safety (MHRAdevices), RegulatoryDad🇨🇦 (CharlesTam), TELUS Health (TELUSHealth), Samsung Electronics (Samsung), Michael Karlin (supergovernance), Juggy Sihota-Chahil (juggysihota)",1105366459268636672
229,Ben Moody,benpmoody,12/03/2019,"Pleasure to meet @babylonhealth and @Sleepio yesterday... Transformative tools used across their home city and beyond

Early trip to Leeds this morning for #healthtechuk Council meeting + catching up with @NHSDigital Leeds city council, GDE evaluation programme and others @techUK https://t.co/DdPaTxkU2V",0.35,Positive,0.6,1148,0,10,"Babylon (babylonhealth), Sleepio (Sleepio), NHS Digital (NHSDigital), techUK (techUK)",1105364941220036608
230,Selvaseelan Selvarajah,DrSelvarajah,12/03/2019,@DrMurphy11 @babylonhealth Babylon medical director will be at the Londonwide LMC conference today. Any questions you would like asked @DrMurphy11,0.0,Positive,0.0,416,1,8,"Dr Murphy (DrMurphy11), Babylon (babylonhealth), Dr Murphy (DrMurphy11)",1105364601233920000
231,Eric Cadesky MD,drcadesky,12/03/2019,@larsendarren @CBCEricRankin @DoctorsOfBC @babylonhealth @atgreenhill Should be posted later this week,0.0,Neutral,0.0,2829,0,1,"Darren Larsen (larsendarren), Eric P Rankin (CBCEricRankin), Doctors of BC (DoctorsOfBC), Babylon (babylonhealth), Alex Greenhill MD 🌎 (atgreenhill)",1105330256850837504
232,Darren Larsen,larsendarren,12/03/2019,@drcadesky @CBCEricRankin @DoctorsOfBC @babylonhealth @atgreenhill Where can we listen?,0.0,Neutral,0.0,2480,0,0,"Eric Cadesky MD (drcadesky), Eric P Rankin (CBCEricRankin), Doctors of BC (DoctorsOfBC), Babylon (babylonhealth), Alex Greenhill MD 🌎 (atgreenhill)",1105330078014046209
233,Brinda,thilb2,12/03/2019,"@DrMurphy11 @trishgreenhalgh @meloncarrier @babylonhealth @GPatHand @MattHancock Stump appendicitis is a thing, but I doubt @babylonhealth considered that.",0.0,Negative,0.0,348,0,1,"Dr Murphy (DrMurphy11), Trisha Greenhalgh #PeoplesVote (trishgreenhalgh), Bex (meloncarrier), Babylon (babylonhealth), Babylon GP at hand (GPatHand), Matt Hancock (MattHancock), Babylon (babylonhealth)",1105309695324110848
